PG_Name,Address,Area,Contact,Amenities,Primary_Image_URL,All_Image_URLs,Image_Count,Detail_Page_URL,Source
"SRI SAI SHREE NEW DELUXE PG IN BANGALORE  FOR LADIES","# 506, A K R Arcade, Near Sony World Signal & Koramangala Club, Koramangala 6th BLock, Bangalore Landmark: Very Close to Koramangala Club","koramangala","9705637058","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://1.bp.blogspot.com/-97S_B8D90BM/YXwBeelGLxI/AAAAAAAAJzY/j5d1oEQlxzom7AmVZwhfdD4AjihzTGzRgCLcBGAsYHQ/s1280/WhatsApp%2BImage%2B2021-10-12%2Bat%2B7.49.07%2BPM.jpeg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Sai-Sri-Ladies-PG-in-Koramangala-bangalore.html","payingguestinbengaluru.com"
"NANDINI HOMES | NEW EXECUTIVE PG FOR LADIES","# 13/1, 1st Main, 1st Cross, Near Ejipura Signal and Oasis Mall, Koramangala, Bangalore - 560047 Landmark: Near Ejipura Signal and close to Sony World Signal, Oasis Mall,  Croma and just 2 KMs from EG","koramangala","8985144864","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgFH-lSFfRznzKRtsrGqblteuN6CmKDVyTlhHlANS3AsRRWNcMhkPiMrX1iR_VD7itYkpYrsB18rE-yGkaU-k2hciTgnRmESy1cn5ONMW1jLxBNdVAL2x4c8c9Va_TasDhifB73bf6Bng0q9aorz6jzsz-FHRCUp65DjlH19_4fPw17MXf50sADTyMbWyA/s1600/Sri%20Sadan%20PG%20Ulsoor%20Paying%20Guest%20in%20Benglauru%20(21).jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgVl24ZKHUWtvHHhSmw_s3TZx7LZo0iSCdDT3WjGrWaIZgqtQaWtnQ7sF4mAdsvM2WHWvvD_CQZL_RkgabABseXPvckZYQVfL8XSDqpqLHjkSm2UufrtNb5mPZWAvohkXzEuKlH8wGXyQAlgOyPUX8GJbxZRzYUCrM19yDcBd47aIkuVzdhQYU_eeaiQw8/s1600/Sri%20Sadan%20PG%20Ulsoor%20Paying%20Guest%20in%20Benglauru%20(8).jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh7yQaaid-ojvg5Vp34Ba7gFAw0RzkY7aBDeYIRxpRb8JHTriAoIeZapc7WqpfW81VcDYVQ1Z1wytnall0jlYTcU4NGZNoWzTzrLfO7ncAiLcqhzzadYSAWOokNI453wHbpvynyqffqVAFzi8gC9F9rQeq01GzHEBSldYLX_Iwbbws92luoHb1e9JHWBNI/s1600/Sri%20Sadan%20PG%20Ulsoor%20Paying%20Guest%20in%20Benglauru%20(15).jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEgqtZocT_f209DpTOp_hMh2EAvmeOiQIYfV0vC3I-SrOiX8sGaZMQUEvGzbykYNXBls7OCByW1p7tNgLTHpIrVXGxA1-tjKu7oRLtZGZlYjaq4qyZp6YNKADUbfX-A_atDgHFV86BNRR8OUQqqHFnfqyaEF9VBn2DlON_YlV4T3SfdYwirhPjf4ab0JFcU/s1600/Sri%20Sadan%20PG%20Ulsoor%20Paying%20Guest%20in%20Benglauru%20(16).jpg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Nandini-Homes-Luxury-Ladies-PG-in-Koramangala-Bangalore.html","payingguestinbengaluru.com"
"SRI VENKATESHWARA NEW LUXURY PG FOR LADIES","Behind Bethany High School and Koramangala Police Station, Koramangala 6th Block, Bangalore - 560095 Landmark: Behind Bethany High School and Koramangala Police Station. Close to Koramangala Indoor St","koramangala","8861183539","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Luxury-Paying-Guests-in-Bangalore/PG in Bangalore/Paying Guest in Bengaluru Koramangala (3).jpg",5,"https://www.payingguestinbengaluru.com/Sri-Venkateshwara-Ladies-PG-in-Koramangala-6th-Block-Bangalore.html","payingguestinbengaluru.com"
"R K NEW LUXURY PG FOR LADIES","# 653, N S V Nilaya, 5th Cross,","koramangala","9008311444","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://4.bp.blogspot.com/-BabvpeIZyAg/VOee721cMNI/AAAAAAAAAdE/Pv0XPG6FCYc/s1600/IMG_3141.JPG",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/RK-Ladies-PG-in-Koramangala-near-BDA-Complex-Bangalore.html","payingguestinbengaluru.com"
"GREEN HOMES | NEW EXECUTIVE PAYING GUEST FOR LADIES","# 395, 7th Cross, Opposite to Raheja Residency, Koramangala 4th Block, Bangalore - 560034 Landmark: Near Wipro Park Signal. Just 2 mins walk from Wipro Park Signal.","koramangala","8722233133","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjK9oek49rMRpybt9b4OdzMwHDNoLtcveX27s_8b3Cu5VYyh3k-_ae9yghuqYuk-ognzUbNLpab5hHfqyBnYwIzI6diflRIGDl6qwNeQMT_ok-Wd8woD5J0NWJXtbP0pgEniPg6nmZzyy8OcCyfx0xPxhWyQ5QW7YI4lDiAXTmFxhsotnENTfJHqo5A/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(2).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhEmoum8LaT24a_KJguohFuegZnj0PoBBlhvqVQqCg81BtPX0BVBuGAKFcphn8U8s3_CdQVuwGUIC1YjZ31p2fxiKdx5dGPnq54mR2SjVvubby7Jd1exDCZ1QcMB-lEXkZ8FTj_1twryvb9lmzmFTtk7KzBMAqAaIkXAPJphO1hM75jkVEAGR0dxECM/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(5).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEijiHi9KOKcMW5HcvDuBY9hW9jE8JzX7sK5NX8NIF6tWbmBzg8su4NjNXOziUaXevSMqliR9YTR8iV50xh_dQA8ij7DdXVAvsdqNkhhcTL311GbOhw06oTSSGsCGH8AXWLuA69hBZky5OdZL0m9RJ_RLgOkZ61p8WnXPL_uezZ3Gn5nhnQfM8Mq4gE4/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(6).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiEOb8iNi8KI3fYVSJ9N_Pem9VxD7KNgfq7px2esPHa9ojf0KeXgWyF1fX3XDitOjvYrmg5IrDJVS-oksFgF5K_BRBrMA7LiEwzAjvFjpjmxXyf6m6-6ZeIqa3w7bv6ReNsSzPU0jL8qzHCElRpdCZ3pmS2OiCq6LcRXt56mPIuFldQPQdkNnGXLyXq/s1280/Sri%20Ram%20Sai%20Ladeis%20PG%20in%20Bangalore%20payingguestinbengaluru%20(7).jpeg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Green-Homes-PG-for-Ladies-in-Koramangala-Bangalore.html","payingguestinbengaluru.com"
"SUKASH NEW LUXURY PG FOR LADIES","# 823, 17th A Main, Behind Malabar Gold, Koramangala 6th Block, Bangalore - 560047 Landmark: Between Canara Bank Signal and Koramangala Sony Signal. Close to Koramangala Club.","koramangala","9945801094","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg",1,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Sukash-pg-for-ladies-koramangala-Bangalore.html","payingguestinbengaluru.com"
"SRI DURGA NEW LUXURY PG FOR LADIES","# 32, 17th A Main Road, Kathalipalya, Koramangala 6th Block, Bangalore - 560095 Landmark: Near Koramangala Club and Koramangala Bus Depot, 2 mins walk from Sony world Signal","koramangala","9986997323","ac; tv; parking; meals; laundry; gym; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjaAdoWZTYCAvOlxkTBIeHuARt0c_hnCv36T8JK1STn2-YATlkzPgqWMX0nxPt4xAYLqWyN-YzDM8Ulr3L1dvfGRFoEGz1lEYb-UK9xnbupTW8gr89uuraPFFL_coXdXQcd8EfTsO070tKW5UGlC4yl7iGkYdAeLvj-NVpwfVhSJ_C7TORx14PI8RAJ/s1600/WhatsApp%20Image%202022-06-09%20at%206.39.16%20PM%20(2).jpeg",5,"https://www.payingguestinbengaluru.com/Felicity-Luxurious-PG-in-Bangalore-for-Girls-Koramangala-Domlur.html","payingguestinbengaluru.com"
"FELICITY NEW LUXURIOUS PG FOR LADIES","Koramangala Inner Ring, close to Koramangala Sony Signal and 2 Kms from Embassy Golf Links, Bangalore Landmark: Oasis Mall, Koramangala Sony Signal and near by to Embassy Golf Links","koramangala","9739999858","ac; tv; parking; meals; laundry; gym; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjaAdoWZTYCAvOlxkTBIeHuARt0c_hnCv36T8JK1STn2-YATlkzPgqWMX0nxPt4xAYLqWyN-YzDM8Ulr3L1dvfGRFoEGz1lEYb-UK9xnbupTW8gr89uuraPFFL_coXdXQcd8EfTsO070tKW5UGlC4yl7iGkYdAeLvj-NVpwfVhSJ_C7TORx14PI8RAJ/s1600/WhatsApp%20Image%202022-06-09%20at%206.39.16%20PM%20(2).jpeg",5,"https://www.payingguestinbengaluru.com/Felicity-Luxurious-PG-in-Bangalore-for-Girls-Koramangala-Domlur.html","payingguestinbengaluru.com"
"MADHAVA NEW LUXURY PG FOR LADIES","Comfort Homes, #18, 1st Main, 2nd Cross, Opp. to Indian Oil Petrol Bunk, 6th Block, Koramangala, Bengaluru , Karnataka -560095 Landmark: Opp. to Indian Oil Petrol Bunk. Near Koramangala Bus Depot, Son","koramangala","9440620860","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://4.bp.blogspot.com/-ZZ2q1ts4x7E/W_UX72A2MCI/AAAAAAAAIHI/zvCJAnSCXMIOcM-Zw-wodcTYPQtn8y9AACEwYBhgL/s1600/pic_0002653.jpeg",5,"https://www.payingguestinbengaluru.com/Madhava-Ladies-PG-near-Koramangala-Jyoti-Nivas-College-Bangalore.html","payingguestinbengaluru.com"
"SWARNAKARSHANA BHAIRAVA GIRLS PG IN KORAMANGALA","# 832, 17th F Main Rd, 6th Block, Koramangala, Bengaluru, Karnataka 560095 Landmark: Near Koramangala Club and Koramangala Bus Depot, 2 mins walk from Sony world Signal","koramangala","9742348629","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator; microwave","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhm_7eYxa3AHEg7Zkpj5qzM0pguHmJiCNMTFpulmI7mYZNNbJFqbtmesrnBuDLdkSFWT62MsDKooYCsiXYOT33Cc5_u55YqYB4pXCPsewkoIPV4IZxJZWuqS4niCNR9t47HaNoiBA_JCiypU2qARvk38ERUWBPi81PMYND71zvo_eOndTSl0uNGyc7d/s1600/Swarnakarshana%20Bhairava%20PG%20(2).jpeg",5,"https://www.payingguestinbengaluru.com/Swarnakarshana-Girls-PG-in-Bangalore-Koramangala.html","payingguestinbengaluru.com"
"TEMPLE VIEW NEW EXECUTIVE PG FOR LADIES","# 430, Koramangala 7th Block, Beside Sai Baba Temple, Bangalore Landmark: Behind Bosch, Opp. Forum Mall(Road Opp. to Star Bazaar)","koramangala","7406723555","wifi; ac; tv; parking; meals; laundry; security; refrigerator","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/../PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg1BFRnAMMB2dpDzFBVk-conaMR7tRv8DXZGGTOy4kTpDhgbYEP1DvdugU0dCSwpKKv5Q8632_z-DixyEQqRQ882V7LMPlwJ0DvWNA5F5x2iczcvit6EgNiSVrfOJSAi9koz_5dm18pZGvcpJTfxwq8hT7ccNev8w-D-NmEYuUV8wHpDdJK6FHjfvns/s1152/Temple%20View%20PG%20(2).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEil7pMTio-FXzYZIlJTBf8oP_r7V2R4F3NqNFKkkMJ_obq6UXmw6thwkbJ8HjVk9tfjskDpZ-BpbAF498u42dSA27vWzaBiVOK8Kui1wRbDM4p4EzMrq2OiaaVU_Qn3I4VQQeCKedEe6S_SG0hkAkPDE6DKxnZb804n11P03GbbyYaWMWM-14YJEFjb/s1280/Temple%20View%20PG%20(3).jpeg; https://3.bp.blogspot.com/-Hx4j3NxLG_E/WXUVqDa_KII/AAAAAAAAGzw/jvwz4QfCbWwQkhl_nHiZvaxpUfwOqsIygCLcBGAs/s1600/pic_0000454.jpeg; https://3.bp.blogspot.com/-VLZ4Ib0jpY8/WXUVqIlk0OI/AAAAAAAAGz0/ZSOI1OIsf0cHSPtP0e67qE-Z2t0Hp47LwCLcBGAs/s1600/pic_0000456.jpeg",5,"https://www.payingguestinbengaluru.com/Paying-Guest-(PGs)/Temple-Tree-PG-near-Jyoti-Nivas-College-Koramangala-Bangalore.html","payingguestinbengaluru.com"
"SRI SAI BALAJI NEW LUXURY PG FOR LADIES","# 160/B, 16th B Main, Koramangala 4th block, Behind BHIMA Jewellers, Bangalore-95 Landmark: Behind Bhima Jewellers, Ooty Chocolate, Canara Bank and BDA Complex","koramangala","9513401428","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhS6DBQz-VMCeYFjX87mlaWkRwEbV60BAyqVmMjInNFO5j3yrZTA4CuPH-FAB7vuj_5SlXnkgNEo_wMJXXV690qMPHkXnutYbpCjvkGTtL8WgfB_SwMf19kh07C6oBTfVY4INnLeRwqRq_lpxRif_1J-ViS9GOFkdzF38XlWeV7bQLiUfSbw5Vay8jr_w/s1600/WhatsApp%20Image%202022-05-07%20at%202.35.05%20PM.jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEg1bbowN78tmZvqdSFFXbMtUKIH9Mf91PEjyhRopzOT7YDyY7jZ2G2yafub8Ff8ZZ6QJV4fvGu_AMaBXJi0v69Ar4oDO8_2So5EY2NliLfeBMT8U_-D84LL_nwm2nJFp0v3W4thtXmHnOiJZZNvMd2fbEOPVMy7hWE4tosefB9LnbkOWXv3-uN6OgSnzg/s1600/WhatsApp%20Image%202022-05-07%20at%202.35.02%20PM%20(1).jpeg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEh5-k15cV3EP1lm9wcW7rAo9UnBS_NQqPseEPxxcysMLLWSZtbEjBxkcE3PyUHElsR8CaimERT6pc2XiOIgGTvtUwIqObyWO14NU97CPeXVFtgsd45UBrtwZgIQANBQZKeNqaubu7l-c75z6jdygUR3FeDI44uJCanu7Lt6eucilXKC65HrkhyRQAGc/s3264/pg%20in%20bangalore%20(5).jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhfKWlXKkj6wy1fNeKYMJjXB0STeg8lYa2XR2h2avk61Y_bd_O0QY4-3aHU1bpvfpHEpzhcnIBG7NqLPGqofRrCVOFo4JycbhHOHkjag0CDICTXv7JFQo1imiG72ZBwD40KgYvMfx69uYGsaU7VrM2vKdQAet1WbfYPrnKfjl9kZg_2K5567wifbBhd/s3264/pg%20in%20bangalore%20(6).jpg",5,"https://www.payingguestinbengaluru.com/Sri-Sai-Balaji-Girls-PG-in-Bangalore-Koramangala.html","payingguestinbengaluru.com"
"SRI LAKSHMI PRASANNA NEW LUXURY PG FOR LADIES","# 82, 17th A Main, Kathalipalya, Koramangala 6th Block. Near Canara Bank and Sony World Signal, Bangalore - 560034","koramangala","9036223355","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhS6DBQz-VMCeYFjX87mlaWkRwEbV60BAyqVmMjInNFO5j3yrZTA4CuPH-FAB7vuj_5SlXnkgNEo_wMJXXV690qMPHkXnutYbpCjvkGTtL8WgfB_SwMf19kh07C6oBTfVY4INnLeRwqRq_lpxRif_1J-ViS9GOFkdzF38XlWeV7bQLiUfSbw5Vay8jr_w/s1600/WhatsApp%20Image%202022-05-07%20at%202.35.05%20PM.jpeg",5,"https://www.payingguestinbengaluru.com/Sri-Lakshmi-Prasanna-Ladies-PG-in-Bangalore-Koramangala.html","payingguestinbengaluru.com"
"SRI VINAYAKA NEW EXECUTIVE PG FOR LADIES","# 68, 17th 'E' Main Road, 6th Block Koramanagala, Near Koramangala Sony Signal and Canara Bank, Bangalore - 560095","koramangala","7676772772","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiob_aN3aBrTRd9NmdaMFdr1pb3w685faU7S8tT1MIMZ8ofy8yM9KwzxH8NN6sw5Ds5lqsR9StOSFe9baC4ZBKvwQs3izTlBQM0_zzNKnMpiK8ZKwQzfOfxIOYCOFBG0uvphjRubWxPlxl_gPATehXD3vfiihdaPsQ3w8kW7xraZ6HeIzECeo8lxcO9MQ/s1600/WhatsApp%20Image%202022-05-14%20at%208.06.00%20AM.jpeg",5,"https://www.payingguestinbengaluru.com/Sri-Vinayaka-New-Luxury-Ladies-PG-in-Koramangala-Bangalore.html","payingguestinbengaluru.com"
"SRI LALITHA HOMES | NEW LUXURY PG FOR LADIES","#. 3-1/2, A V S Compound, Near Sony Signal and Lifestyle, Oasis Mall, Koramangala 4th Block, Bangalore 560095 Landmark: Lifestyle, Oasis Mall, Koramangala Sony Signal","koramangala","8722233133","wifi; ac; tv; parking; meals; laundry; security; cctv; refrigerator","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png","https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (1).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (2).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/PGs in Bangalore fight Covid 19/Paying Guest in Bengaluru-PGs-in-Bangalore fight Covid 19 (3).png; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/images/Paying-guest-in-bangalore-credits.jpg; https://www.payingguestinbengaluru.com/PG-in-Bangalore-Assets/Paying Guest Images/Lalitha Homes/Lalitha Homes www.payingguestinbengaluru.com (5).jpeg",5,"https://www.payingguestinbengaluru.com/Sri-Lalitha-Luxury-Ladies-PG-in-Koramangala-Bangalore.html","payingguestinbengaluru.com"
